,Artist,Name,Genre,Peak.position,Weeks.on.chart,Avg.rank,Date,Energy,Danceability,Tempo,Valence
3171,JENNIFER LOPEZ,PAPI,"POP,RAP",96.0,3.0,97.66666666666667,2014,0.74,0.731,96.015,0.588
3172,JENNIFER LOPEZ,PLAY,"POP,R&;B",18.0,20.0,45.8,2001,0.702,0.822,91.37,0.804
3173,JENNIFER LOPEZ,QUE HICISTE,"POP,LATIN POP,EN ESPA\XC3\XB1OL,R&;B",100.0,1.0,86.0,2007,0.659,0.641,116.148,0.628
3174,JENNIFER LOPEZ,WAITING FOR TONIGHT,"DANCE-POP,LATIN POP,DANCE,POP",8.0,20.0,26.7,1999,0.945,0.695,125.013,0.84
3175,"JENNIFER LOPEZ, LIN",LOVE MAKE THE WORLD GO ROUND,"CHARITY,LGBTQ+,REGGAETON,POP",100.0,1.0,72.0,2016,0.879,0.525,144.12,0.812
3176,JEREMIH,BIRTHDAY SEX,R&;B,4.0,20.0,21.15,2009,0.522,0.679,60.014,0.445
3177,JEREMIH,DON'T TELL 'EM,"FASHION,R&;B,RAP",6.0,31.0,27.677419354838708,2014,0.869,0.736,129.973,0.628
3178,JEREMIH,DOWN ON ME,"R&;B,RAP",4.0,33.0,30.151515151515152,2010,0.598,0.7,160.041,0.594
3179,JEREMIH,OUI,R&;B,19.0,27.0,36.592592592592595,2015,0.724,0.418,78.521,0.604
3180,JEREMIH,PLANEZ,"R&;B,RAP",44.0,20.0,60.15,2015,0.556,0.688,129.336,0.416
3181,JERMAINE DUPRI,BALLIN' OUT OF CONTROL,RAP,95.0,5.0,97.8,2001,0.66,0.907,97.009,0.833
3182,JERMAINE DUPRI,GOTTA GETCHA,POP,60.0,11.0,75.63636363636364,2005,0.324,0.762,209.819,0.482
3183,JERROD NIEMANN,DRINK TO THAT ALL NIGHT,"ROCK,COUNTRY",34.0,20.0,58.65,2013,0.679,0.678,115.975,0.305
3184,JERROD NIEMANN,"LOVER, LOVER","COUNTRY,ROCK",29.0,20.0,53.3,2010,0.567,0.879,112.473,0.948
3185,JERROD NIEMANN,ONE MORE DRINKIN' SONG,"ROCK,COUNTRY",72.0,18.0,83.44444444444444,2011,0.719,0.728,114.099,0.625
3186,JERROD NIEMANN,SHININ' ON ME,POP,92.0,7.0,95.14285714285714,1999,0.97,0.274,136.694,0.0712
3187,JERROD NIEMANN,WHAT DO YOU WANT,"COUNTRY,ROCK",52.0,20.0,65.75,2010,0.496,0.55,153.275,0.543
3188,JESS GLYNNE,HOLD MY HAND,"HOUSE,ELECTRONIC,UK,POP",86.0,6.0,89.83333333333333,2015,0.823,0.642,122.977,0.431
3189,JESSE MCCARTNEY,BEAUTIFUL SOUL,POP,16.0,20.0,32.45,2004,0.666,0.66,89.975,0.933
3190,JESSE MCCARTNEY,BODY LANGUAGE,POP,35.0,15.0,57.86666666666667,2009,0.701,0.637,161.476,0.466
3191,JESSE MCCARTNEY,IT'S OVER,POP,62.0,5.0,75.8,2008,0.679,0.593,135.931,0.207
3192,JESSE MCCARTNEY,LEAVIN',"ELECTRO-POP,R&;B,POP",10.0,24.0,17.0,2008,0.71,0.687,79.235,0.886
3193,JESSE MCCARTNEY,RIGHT WHERE YOU WANT ME,POP,33.0,9.0,63.77777777777778,2006,0.548,0.72,99.004,0.709
3194,JESSE MCCARTNEY,SHAKE,R&;B,54.0,12.0,75.33333333333333,2010,0.831,0.458,81.531,0.572
3195,JESSE MCCARTNEY,SHE'S NO YOU,"SOUNDTRACK,POP",91.0,3.0,92.66666666666667,2005,0.777,0.62,97.954,0.543
3196,JESSICA ANDREWS,WHO I AM,POP,28.0,20.0,46.7,2000,0.674,0.463,84.039,0.259
3197,JESSICA SIMPSON,A PUBLIC AFFAIR,"ROCK,DANCE,POP",14.0,12.0,38.083333333333336,2006,0.86,0.735,124.052,0.835
3198,JESSICA SIMPSON,COME ON OVER,"COUNTRY,POP COUNTRY",65.0,7.0,78.0,2008,0.457,0.259,187.489,0.236
3199,JESSICA SIMPSON,I THINK I'M IN LOVE WITH YOU,POP,21.0,16.0,44.875,2000,0.868,0.604,105.873,0.759
3200,JESSICA SIMPSON,I WANNA LOVE YOU FOREVER,"BALLAD,POP",3.0,20.0,19.35,1999,0.666,0.59,104.042,0.0743
3201,JESSICA SIMPSON,IRRESISTIBLE,"DISNEY,SOUNDTRACK,ROCK",15.0,20.0,36.65,2001,0.966,0.659,93.008,0.687
3202,JESSICA SIMPSON,TAKE MY BREATH AWAY,"COVER,POP",20.0,16.0,46.8125,2004,0.473,0.578,95.904,0.511
3203,JESSICA SIMPSON,WHERE YOU ARE,POP,62.0,6.0,72.0,2000,0.333,0.266,109.479,0.0796
3204,JESSICA SIMPSON,WITH YOU,POP,14.0,23.0,28.652173913043477,2003,0.756,0.553,94.487,0.605
3205,JESSIE J,BURNIN' UP,"R&;B,UK,POP,RAP",86.0,6.0,89.66666666666667,2014,0.814,0.757,124.023,0.414
3206,JESSIE J,DOMINO,POP,6.0,29.0,34.172413793103445,2011,0.547,0.757,126.977,0.793
3207,JESSIE J,FLASHLIGHT,"UK,SOUNDTRACK,POP",61.0,7.0,78.57142857142857,2015,0.618,0.379,147.53,0.4
3208,JESSIE J,MASTERPIECE,"UK,POP",65.0,3.0,72.66666666666667,2014,0.733,0.661,143.932,0.612
3209,JESSIE J,PRICE TAG,"POP,RAP",23.0,20.0,51.1,2011,0.831,0.638,175.038,0.685
3210,"JESSIE J, ARIANA GRANDE, NICKI MINAJ",BANG BANG,"UK,POP,RAP",3.0,31.0,15.64516129032258,2014,0.786,0.706,150.028,0.751
3211,JESSIE JAMES,WANTED,COUNTRY,40.0,12.0,72.41666666666667,2009,0.723,0.494,144.036,0.152
3212,JET,ARE YOU GONNA BE MY GIRL,"ALTERNATIVE ROCK,POP-ROCK,ROCK",29.0,25.0,51.48,2003,0.953,0.613,105.046,0.537
3213,JET,COLD HARD BITCH,"ALTERNATIVE ROCK,HARD ROCK,ROCK",55.0,20.0,70.5,2004,0.363,0.71,126.9,0.303
3214,JET,LOOK WHAT YOU'VE DONE,"ADULT ALTERNATIVE,ALTERNATIVE ROCK,POP-ROCK,ROCK",37.0,20.0,53.45,2003,0.547,0.398,73.396,0.305
3215,JEWEL,AGAIN AND AGAIN,POP,80.0,2.0,84.5,1999,0.951,0.391,157.66,0.468
3216,JEWEL,INTUITION,POP,20.0,20.0,39.7,2003,0.798,0.718,100.03,0.814
3217,JEWEL,STANDING STILL,"SINGER-SONGWRITER,FOLK ROCK,FOLK,ADULT ALTERNATIVE,ADULT CONTEMPORARY,POP-ROCK,POP",25.0,20.0,42.65,2001,0.681,0.614,123.898,0.341
3218,JEWEL,STRONGER WOMAN,POP,84.0,10.0,90.6,2008,0.802,0.444,170.112,0.54
3219,JHENE AIKO,SATIVA,"RAP,REMIX,R&;B",74.0,16.0,88.375,2018,0.624,0.744,126.05,0.715
3220,JHENE AIKO,THE WORST,R&;B,43.0,20.0,58.75,2013,0.414,0.539,94.895,0.123
3221,JHENE AIKO,TRIGGERED,"WEST COAST,R&;B",51.0,3.0,81.66666666666667,2019,0.411,0.471,89.484,0.363
3222,JIBBS,CHAIN HANG LOW,RAP,7.0,20.0,31.5,2006,0.589,0.792,157.147,0.778
3223,JIBBS,KING KONG,RAP,54.0,13.0,74.92307692307692,1999,0.474,0.898,108.78,0.842
3224,JIDENNA,CLASSIC MAN,R&;B,22.0,21.0,42.95238095238095,2015,0.585,0.79,94.072,0.585
3225,JILL SCOTT,A LONG WALK,"SOUL,R&;B,ROCK",43.0,19.0,62.10526315789474,2001,0.665,0.574,113.407,0.587
3226,JILL SCOTT,SO IN LOVE,"R&;B,NEO SOUL,SOUL,SOUL POP,POP",100.0,1.0,97.0,2011,0.704,0.709,102.003,0.451
3227,JILL SCOTT,THE WAY,"SOUL POP,SOUL,R&;B",60.0,20.0,76.3,2000,0.871,0.785,87.248,0.315
3228,JIM JONES,WE FLY HIGH,"PRODUCER,RAP",5.0,27.0,24.185185185185187,2006,0.799,0.506,120.405,0.461
3229,"JIM JONES, RON BROWZ",POP CHAMPAGNE,RAP,22.0,20.0,42.2,2008,0.442,0.58,96.114,0.506
3230,JIMMIE ALLEN,BEST SHOT,COUNTRY,37.0,20.0,60.3,2018,0.464,0.629,156.051,0.523
3231,"JIMMY BUFFETT WITH CLINT BLACK, KENNY CHESNEY, ALAN JACKSON, TOBY KEITH &",HEY GOOD LOOKIN',COUNTRY,63.0,11.0,74.27272727272727,1999,0.33,0.769,140.975,0.899
3232,JIMMY COZIER,SHE'S ALL I GOT,POP,26.0,15.0,55.13333333333333,1999,0.678,0.633,131.224,0.926
3233,JIMMY EAT WORLD,PAIN,"ALTERNATIVE ROCK,ROCK",93.0,2.0,94.5,2004,0.428,0.545,131.784,0.335
3234,JIMMY EAT WORLD,SWEETNESS,ROCK,75.0,14.0,81.71428571428571,2002,0.69,0.612,122.944,0.838
3235,JIMMY EAT WORLD,THE MIDDLE,"POWER POP,EMO,ALTERNATIVE ROCK,POP-PUNK,ROCK",5.0,33.0,24.666666666666668,2001,0.849,0.643,162.152,0.903
3236,JIMMY FALLON,EW!,"COMEDY,SCREEN,POP,RAP",26.0,2.0,57.5,2014,0.721,0.95,129.988,0.867
3237,JIMMY WAYNE,DO YOU BELIEVE ME NOW,POP,36.0,20.0,67.2,1999,0.827,0.503,161.834,0.376
3238,JIMMY WAYNE,I LOVE YOU THIS MUCH,POP,53.0,15.0,72.14285714285714,2003,0.45,0.364,73.279,0.198
3239,JIMMY WAYNE,STAY GONE,POP,32.0,20.0,56.8,1999,0.543,0.414,117.73,0.403
3240,JO DEE MESSINA,BECAUSE YOU LOVE ME,POP,53.0,13.0,67.84615384615384,1999,0.512,0.617,119.951,0.155
3241,JO DEE MESSINA,BURN,POP,42.0,20.0,62.2,2000,0.724,0.825,90.505,0.969
3242,JO DEE MESSINA,DOWNTIME,POP,46.0,15.0,65.66666666666667,2001,0.487,0.599,136.76,0.426
3243,JO DEE MESSINA,I WISH,POP,75.0,4.0,81.0,2003,0.806,0.563,95.188,0.42
3244,JO DEE MESSINA,LESSON IN LEAVIN',POP,28.0,20.0,37.714285714285715,1999,0.804,0.612,80.771,0.841
3245,JO DEE MESSINA,MY GIVE A DAMN'S BUSTED,POP,63.0,20.0,77.45,2005,0.874,0.665,103.98,0.766
3246,JO DEE MESSINA,THAT'S THE WAY,POP,25.0,20.0,43.2,1999,0.694,0.689,99.039,0.482
3247,JOJO,DISASTER,"R&;B,ROCK",100.0,1.0,87.0,2011,0.752,0.659,86.767,0.575
3248,JOJO,LEAVE,"R&;B,ROCK",12.0,29.0,38.10344827586207,2004,0.565,0.697,87.043,0.457
3249,JOJO,TOO LITTLE TOO LATE,"POP,R&;B,RAP",3.0,22.0,29.772727272727273,2006,0.799,0.421,82.408,0.731
3250,JOE,I WANNA KNOW,R&;B,4.0,44.0,21.204545454545453,2000,0.487,0.725,136.086,0.599
3251,JOE,IF I WAS YOUR MAN,R&;B,84.0,2.0,90.5,2007,0.477,0.71,94.932,0.143
3252,JOE,LET'S STAY HOME TONIGHT,R&;B,68.0,12.0,79.25,2001,0.742,0.691,90.102,0.722
3253,JOE,RIDE WIT U,POP,56.0,14.0,79.0,1999,0.864,0.512,89.044,0.812
3254,JOE,TREAT HER LIKE A LADY,POP,63.0,17.0,77.76470588235294,2000,0.908,0.789,113.205,0.909
3255,JOE,WHAT IF A WOMAN,R&;B,63.0,16.0,80.5,2002,0.582,0.645,140.028,0.359
3256,JOE BUDDEN,PUMP IT UP,"WEST COAST,RAP",38.0,19.0,66.05555555555556,2003,0.847,0.484,105.048,0.67
3257,JOE BUDDEN,SHE DON'T PUT IT DOWN,"R&;B,RAP",100.0,1.0,96.0,2012,0.822,0.434,103.194,0.391
3258,JOE DIFFIE,A NIGHT TO REMEMBER,POP,38.0,20.0,55.63636363636363,1999,0.639,0.559,75.478,0.234
3259,JOE DIFFIE,IN ANOTHER WORLD,POP,66.0,11.0,77.0909090909091,1999,0.727,0.641,110.068,0.666
3260,JOE DIFFIE,IT'S ALWAYS SOMETHIN',POP,57.0,14.0,77.42857142857143,1999,0.83,0.61,90.024,0.566
3261,JOE DIFFIE,THE QUITTIN' KIND,POP,90.0,6.0,95.83333333333333,1999,0.904,0.595,102.002,0.6
3262,JOE JONAS,GOTTA FIND YOU,"DISNEY,SOUNDTRACK,POP",30.0,3.0,49.333333333333336,2008,0.743,0.326,80.475,0.459
3263,JOE JONAS,SEE NO MORE,POP,100.0,1.0,92.0,2011,0.805,0.515,161.763,0.466
3264,JOE NICHOLS,ANOTHER SIDE OF YOU,COUNTRY,99.0,2.0,99.5,2007,0.657,0.564,95.043,0.695
3265,JOE NICHOLS,BROKENHEARTSVILLE,COUNTRY,27.0,20.0,49.6,2002,0.631,0.686,103.953,0.509
3266,JOE NICHOLS,GIMMIE THAT GIRL,COUNTRY,34.0,20.0,58.95,2009,0.9,0.5,162.249,0.675
3267,JOE NICHOLS,I'LL WAIT FOR YOU,COUNTRY,71.0,12.0,84.75,2006,0.451,0.75,119.805,0.266
3268,JOE NICHOLS,IF NOBODY BELIEVED IN YOU,COUNTRY,68.0,14.0,75.21428571428571,2004,0.316,0.679,127.968,0.273
3269,JOE NICHOLS,SHE ONLY SMOKES WHEN SHE DRINKS,COUNTRY,72.0,5.0,78.4,2002,0.457,0.639,77.976,0.199
3270,JOE NICHOLS,SIZE MATTERS,POP,71.0,14.0,79.92857142857143,1999,0.754,0.562,175.021,0.676
3271,JOE NICHOLS,SUNNY AND 75,COUNTRY,39.0,20.0,67.9,2013,0.893,0.531,120.045,0.323
3272,JOE NICHOLS,TEQUILA MAKES HER CLOTHES FALL OFF,POP,32.0,19.0,57.421052631578945,2005,0.706,0.664,93.968,0.681
3273,JOE NICHOLS,THE IMPOSSIBLE,COUNTRY,29.0,21.0,59.285714285714285,1999,0.924,0.487,129.921,0.744
3274,JOE NICHOLS,THE SHAPE I'M IN,COUNTRY,91.0,2.0,94.5,2010,0.85,0.289,174.425,0.508
3275,JOE NICHOLS,WHAT'S A GUY GOTTA DO,POP,64.0,15.0,80.93333333333334,1999,0.966,0.625,170.194,0.929
3276,JOE NICHOLS,YEAH,"COUNTRY,ROCK",41.0,20.0,64.5,2014,0.922,0.712,125.984,0.976
3277,JOEY MCINTYRE,I LOVE YOU CAME TOO LATE,POP,54.0,6.0,74.0,1999,0.758,0.708,97.979,0.767
3278,JOHN LEGEND,ALL OF ME,"PIANO,EASY LISTENING,ADULT CONTEMPORARY,SOUL POP,SOUL,BALLAD,POP,R&;B",1.0,59.0,28.372881355932204,2013,0.264,0.422,119.93,0.331
3279,JOHN LEGEND,GREEN LIGHT,"POP,ELECTRONIC,SOUL POP,SOUL,R&;B,RAP",24.0,26.0,40.11538461538461,2008,0.882,0.622,77.506,0.762
3280,JOHN LEGEND,LOVE ME NOW,"SOUNDTRACK,GAMING,R&;B",23.0,19.0,47.78947368421053,2016,0.762,0.495,123.893,0.708
3281,JOHN LEGEND,ORDINARY PEOPLE,R&;B,24.0,20.0,42.6,2004,0.731,0.475,79.148,0.527
3282,JOHN LEGEND,SAVE ROOM,"SOUL,R&;B",61.0,6.0,86.16666666666667,2006,0.572,0.69,111.92,0.375
3283,JOHN LEGEND,USED TO LOVE U,"NEO SOUL,SOUL,SOUL POP,PRODUCER,R&;B",74.0,13.0,86.76923076923077,2004,0.404,0.388,83.434,0.361
3284,JOHN MAYER,BIGGER THAN MY BODY,"ADULT ALTERNATIVE,ADULT CONTEMPORARY,POP-ROCK,ROCK",33.0,20.0,58.421052631578945,2003,0.937,0.608,117.304,0.515
3285,JOHN MAYER,DAUGHTERS,"ADULT ALTERNATIVE,BLUES,POP,BALLAD,SINGER-SONGWRITER,POP-ROCK,ADULT CONTEMPORARY,BLUES ROCK,ACOUSTIC,ROCK",19.0,23.0,34.08695652173913,2004,0.404,0.687,124.912,0.509
3286,JOHN MAYER,DREAMING WITH A BROKEN HEART,"SINGER-SONGWRITER,ADULT ALTERNATIVE,ADULT CONTEMPORARY,BLUES ROCK,ROCK",99.0,2.0,99.5,2006,0.349,0.61,136.012,0.155
3287,JOHN MAYER,FREE FALLIN',ROCK,51.0,10.0,87.4,2008,0.296,0.315,173.509,0.435
3288,JOHN MAYER,GRAVITY,"BLUES ROCK,ROCK",71.0,4.0,91.0,2007,0.275,0.27,168.964,0.231
3289,JOHN MAYER,HALF OF MY HEART,ROCK,25.0,20.0,55.1,2010,0.753,0.637,115.002,0.698
3290,JOHN MAYER,HEARTBREAK WARFARE,ROCK,34.0,20.0,57.15,2009,0.554,0.624,97.031,0.311
3291,JOHN MAYER,I GUESS I JUST FEEL LIKE,COUNTRY,100.0,1.0,94.0,2019,0.325,0.344,159.753,0.31
3292,JOHN MAYER,LOVE ON THE WEEKEND,"PRODUCER,SINGER-SONGWRITER,ADULT ALTERNATIVE,ADULT CONTEMPORARY,BLUES ROCK,POP-ROCK,ROCK,POP",53.0,2.0,72.0,2016,0.546,0.729,119.941,0.406
3293,JOHN MAYER,NO SUCH THING,"ADULT ALTERNATIVE,ADULT CONTEMPORARY,POP-ROCK,ROCK",13.0,24.0,30.291666666666668,1999,0.411,0.642,129.146,0.494
3294,JOHN MAYER,PAPER DOLL,"COUNTRY,SINGER-SONGWRITER,FOLK ROCK,BALLAD,ADULT ALTERNATIVE,BLUES ROCK,POP-ROCK,ROCK",100.0,1.0,77.0,2013,0.475,0.658,153.851,0.685
3295,JOHN MAYER,SAY,ROCK,12.0,28.0,49.0,2007,0.9,0.683,117.036,0.962
3296,JOHN MAYER,SHADOW DAYS,"BALLAD,SINGER-SONGWRITER,ADULT ALTERNATIVE,AMERICANA,BLUES ROCK,POP-ROCK,ROCK",42.0,3.0,74.0,2012,0.559,0.52,146.944,0.254
3297,JOHN MAYER,WAITING ON THE WORLD TO CHANGE,"PROTEST SONGS,SINGER-SONGWRITER,ADULT ALTERNATIVE,ADULT CONTEMPORARY,POP-ROCK,SOUL,BLUES ROCK,ROCK",14.0,40.0,30.875,2006,0.756,0.578,176.739,0.663
3298,JOHN MAYER,WHO SAYS,"BLUES ROCK,SINGER-SONGWRITER,ADULT ALTERNATIVE,ACOUSTIC,ROCK,POP,POP-ROCK",17.0,8.0,62.625,2009,0.509,0.584,90.457,0.367
3299,JOHN MAYER,WHO YOU LOVE,"FOLK,COUNTRY,ADULT ALTERNATIVE,ADULT CONTEMPORARY,POP-ROCK,POP,ROCK",48.0,2.0,64.0,2013,0.351,0.694,145.907,0.691
3300,JOHN MAYER,WILDFIRE,"FOLK,COUNTRY,ROCK",85.0,3.0,91.33333333333333,2013,0.665,0.719,96.999,0.763
3301,JOHN MAYER,XO,ROCK,100.0,1.0,90.0,2014,0.377,0.431,173.67,0.353
3302,JOHN MAYER,YOUR BODY IS A WONDERLAND,"POP,ROCK",18.0,29.0,29.620689655172413,2002,0.729,0.647,94.01,0.687
3303,JOHN MAYER TRIO,WHO DID YOU THINK I WAS,ROCK,100.0,1.0,92.0,2005,0.968,0.232,188.686,0.419
3304,JOHN MELLENCAMP,OUR COUNTRY,ROCK,100.0,1.0,88.0,2007,0.855,0.488,148.971,0.799
3305,JOHN MICHAEL MONTGOMERY,HOME TO YOU,POP,45.0,20.0,66.5,1999,0.583,0.339,101.449,0.379
3306,JOHN MICHAEL MONTGOMERY,LETTERS FROM HOME,COUNTRY,24.0,20.0,46.85,2004,0.626,0.644,128.029,0.388
3307,JOHN MICHAEL MONTGOMERY,THE LITTLE GIRL,COUNTRY,35.0,20.0,54.5,2000,0.434,0.658,83.921,0.218
3308,JOHN NEWMAN,LOVE ME AGAIN,"SOUL,POP",30.0,18.0,53.55555555555556,2013,0.894,0.495,126.03,0.213
3309,JOHN RICH,SHUTTIN' DETROIT DOWN,COUNTRY,75.0,8.0,81.5,2009,0.759,0.515,167.875,0.579
3310,JOJI,SANCTUARY,"SYNTH-POP,ALTERNATIVE R&;B,POP,BALLAD,ELECTRONIC",100.0,1.0,80.0,2019,0.65,0.552,167.788,0.316
3311,JOJI,SLOW DANCING IN THE DARK,"SOUL,SOUL POP,LO-FI,BALLAD,POP,R&;B",100.0,1.0,96.0,2018,0.479,0.515,88.964,0.284
3312,JON B,DON'T TALK,"SOUL POP,R&;B",58.0,14.0,77.42857142857143,2001,0.944,0.634,122.92,0.571
3313,JON BELLION,ALL TIME LOW,"ELECTRO-POP,ALTERNATIVE POP,ALTERNATIVE DANCE,DANCE,POP",16.0,22.0,34.81818181818182,2015,0.386,0.672,90.082,0.529
3314,JON PARDI,DIRT ON MY BOOTS,COUNTRY,37.0,20.0,53.8,2016,0.796,0.683,90.031,0.531
3315,JON PARDI,HEAD OVER BOOTS,COUNTRY,51.0,24.0,73.58333333333333,2015,0.688,0.563,108.008,0.622
3316,JON PARDI,HEARTACHE ON THE DANCE FLOOR,COUNTRY,47.0,18.0,67.94444444444444,2016,0.834,0.596,116.0,0.618
3317,JON PARDI,NIGHT SHIFT,COUNTRY,56.0,16.0,80.8125,2016,0.754,0.63,95.999,0.73
3318,JON PARDI,UP ALL NIGHT,COUNTRY,56.0,13.0,77.53846153846153,2013,0.939,0.485,132.654,0.485
3319,JONAS BLUE,FAST CAR,"DANCE-POP,UK,DANCE,POP",98.0,5.0,99.4,2015,0.57,0.644,113.945,0.527
3320,JONAS BROTHERS,A LITTLE BIT LONGER,"POP,POP-ROCK,ROCK",100.0,1.0,11.0,2008,0.617,0.306,156.362,0.291
3321,JONAS BROTHERS,BB GOOD,"POP,POP-ROCK",100.0,1.0,88.0,2008,0.901,0.656,135.007,0.892
3322,JONAS BROTHERS,BURNIN' UP,"ROCK,POP-ROCK,POP",5.0,16.0,34.4375,2008,0.954,0.667,114.03,0.807
3323,JONAS BROTHERS,COOL,"TEEN POP,POP-ROCK,POP",27.0,12.0,59.75,2019,0.598,0.683,78.969,0.62
3324,JONAS BROTHERS,FLY WITH ME,"ROCK,POP-ROCK,POP",100.0,1.0,83.0,2009,0.926,0.481,149.957,0.523
3325,JONAS BROTHERS,HOLD ON,"POP,POP-ROCK,ROCK",53.0,7.0,76.42857142857143,2007,0.786,0.162,161.192,0.138
3326,JONAS BROTHERS,LOVE IS ON ITS WAY,ROCK,100.0,1.0,84.0,1999,0.637,0.192,175.081,0.102
3327,JONAS BROTHERS,LOVEBUG,"ROCK,POP-ROCK,POP",49.0,14.0,75.07142857142857,2008,0.5,0.597,79.071,0.522
3328,JONAS BROTHERS,ONLY HUMAN,POP,91.0,3.0,92.0,2019,0.496,0.795,94.01,0.874
3329,JONAS BROTHERS,PARANOID,"ROCK,POP,POP-ROCK",37.0,7.0,66.42857142857143,2009,0.85,0.636,120.995,0.75
3330,JONAS BROTHERS,PLAY MY MUSIC,"SOUNDTRACK,DISNEY,POP,ROCK",20.0,5.0,55.2,2008,0.875,0.471,177.98,0.759
3331,JONAS BROTHERS,POM POMS,POP,100.0,1.0,60.0,2013,0.977,0.677,148.006,0.902
3332,JONAS BROTHERS,PUSHIN' ME AWAY,"POP,POP-PUNK,POP-ROCK",16.0,2.0,52.5,2008,0.903,0.473,161.965,0.452
3333,JONAS BROTHERS,S.O.S.,"POP,POP-ROCK,ROCK",17.0,21.0,67.38095238095238,2007,0.696,0.584,137.112,0.699
3334,JONAS BROTHERS,SUCKER,"ALTERNATIVE POP,BOY BAND,TEEN POP,POP-ROCK,POP",1.0,17.0,5.294117647058823,2019,0.734,0.842,137.958,0.952
3335,JONAS BROTHERS,TONIGHT,"POP,POP-ROCK",8.0,4.0,60.5,2008,0.853,0.575,117.981,0.355
3336,JONAS BROTHERS,WHEN YOU LOOK ME IN THE EYES,"POP,BALLAD,POP-ROCK",25.0,17.0,48.76470588235294,2007,0.767,0.399,135.943,0.507
3337,JONAS BROTHERS,YEAR 3000,"COVER,POP,TEEN POP,POP-ROCK",31.0,9.0,62.111111111111114,2006,0.919,0.622,107.06,0.81
3338,JONN HART,WHO BOOTY,RAP,66.0,15.0,79.06666666666666,2012,0.541,0.686,96.965,0.237
3339,JORDAN DAVIS,SINGLES YOU UP,COUNTRY,50.0,19.0,72.57894736842105,2017,0.903,0.635,100.08,0.559
3340,JORDAN DAVIS,TAKE IT FROM ME,COUNTRY,46.0,13.0,65.0,2017,0.892,0.6,100.057,0.595
3341,JORDAN KNIGHT,GIVE IT TO YOU,POP,10.0,20.0,72.4,1999,0.655,0.83,134.869,0.653
3342,JORDAN PRUITT,JUMP TO THE RHYTHM,"DISNEY,SOUNDTRACK,TEEN POP,POP",54.0,4.0,72.75,2006,0.875,0.655,105.893,0.745
3343,JORDAN PRUITT,OUTSIDE LOOKING IN,"TEEN POP,POP",77.0,2.0,81.5,2006,0.737,0.725,87.022,0.805
3344,JORDAN SMITH,CLIMB EVERY MOUNTAIN,POP,100.0,1.0,72.0,2015,0.498,0.211,99.428,0.362
3345,JORDAN SMITH,GREAT IS THY FAITHFULNESS,"CHRISTIAN,SCREEN,POP",100.0,1.0,30.0,1999,0.366,0.329,96.345,0.314
3346,JORDAN SMITH,HALLELUJAH,R&;B,100.0,1.0,61.0,1999,0.22,0.351,113.874,0.113
3347,JORDAN SMITH,HALO,"SCREEN,POP",100.0,1.0,88.0,1999,0.51,0.486,157.957,0.521
3348,JORDAN SMITH,MARY DID YOU KNOW,POP,100.0,1.0,24.0,2015,0.312,0.497,105.036,0.177
3349,JORDAN SMITH,SOMEBODY TO LOVE,POP,21.0,2.0,60.0,2015,0.3,0.454,89.139,0.327
3350,"JORDAN SMITH, ADAM LEVINE",GOD ONLY KNOWS,POP,100.0,1.0,90.0,1999,0.556,0.451,98.064,0.175
3351,JORDIN SPARKS,BATTLEFIELD,"R&;B,POP",10.0,22.0,31.0,2009,0.634,0.613,144.953,0.37
3352,JORDIN SPARKS,I AM WOMAN,POP,100.0,1.0,82.0,2011,0.784,0.602,93.048,0.571
3353,JORDIN SPARKS,ONE STEP AT A TIME,POP,17.0,21.0,31.761904761904763,2008,0.729,0.723,82.289,0.963
3354,JORDIN SPARKS,TATTOO,"POP,POP-ROCK,R&;B,ROCK",8.0,31.0,24.516129032258064,2007,0.766,0.566,168.005,0.547
3355,JORDIN SPARKS,THIS IS MY NOW,POP,15.0,4.0,51.75,2007,0.56,0.467,147.905,0.179
3356,JOSE FELICIANO,FELIZ NAVIDAD,"ROCK,POP,LATIN POP,LATIN MUSIC,HOLIDAY,CHRISTMAS",29.0,5.0,37.25,1999,0.571,0.66,140.016,0.971
3357,JOSH GRACIN,I WANT TO LIVE,COUNTRY,45.0,14.0,68.64285714285714,2004,0.887,0.338,206.255,0.399
3358,JOSH GRACIN,NOTHIN' TO LOSE,COUNTRY,39.0,20.0,60.5,2004,0.876,0.607,121.043,0.886
3359,JOSH GRACIN,WE WEREN'T CRAZY,COUNTRY,82.0,10.0,92.4,2007,0.771,0.711,105.98,0.927
3360,JOSH GROBAN,I'LL BE HOME FOR CHRISTMAS,POP,100.0,1.0,95.0,1999,0.347,0.157,169.293,0.179
3361,JOSH GROBAN,YOU RAISE ME UP,"ADULT CONTEMPORARY,EASY LISTENING,GOSPEL,COVER,POP,BALLAD",73.0,17.0,84.0,2003,0.136,0.25,118.086,0.0981
3362,JOSH KELLEY,AMAZING,POP,79.0,20.0,85.95,2003,0.852,0.546,96.907,0.831
3363,JOSH KELLEY,GEORGIA CLAY,POP,87.0,3.0,88.0,1999,0.188,0.519,70.208,0.335
3364,JOSH THOMPSON,WAY OUT HERE,POP,85.0,9.0,91.66666666666667,1999,0.371,0.684,102.617,0.334
3365,JOSH TURNER,ALL OVER ME,"COUNTRY,ROCK",59.0,18.0,76.77777777777777,2010,0.628,0.514,129.539,0.422
